Title,Link,Views,Duration 
Being Women | Happy Women's Day 2018,https://www.youtube.com/watch?v=QdSD3Jr0gL0,"10,474",2:36
Top Data Analyst Skills | Data Analyst Career Insights | UpGrad,https://www.youtube.com/watch?v=ntqxOgfCZVc,"70,166",5:45:00
How to Create Competitive Advantage In Your Start Up | Deep Kalra | Entrepreneurs Talk | upGrad,https://www.youtube.com/watch?v=oMRPZnn36vE,530,1:42
"When Is Right Time To Expand Your Business | Entrepreneurs Talk | Ritesh Agarwal, OYO Rooms | UpGrad",https://www.youtube.com/watch?v=3QjC17sa-4A,525,2:08
Advices For Aspiring Entrepreneurs By Ritesh Agarwal | OYO Rooms | Entrepreneurs Talk | upGrad,https://www.youtube.com/watch?v=Fpdwn8CpSas,"1,234",0:57
Top 10 Digital Marketing Skills | Online Learning Program | upGrad,https://www.youtube.com/watch?v=Cto5R8p74kg,"541,966",8:32
Data Analytics & Market Landscape | Data Analytics Conclave | UpGrad,https://www.youtube.com/watch?v=gzkU6Z9p09g,"1,143",14:56
How UpGrad Creates Content? | Exclusive Insights | Content Creation | upGrad,https://www.youtube.com/watch?v=Vd_bo-AP72o,"11,622",1:28
"How To Keep Your Employees Motivated | Entrepreneurs Talk | Richa Kar, Founder of Zivame | upGrad",https://www.youtube.com/watch?v=iWOGu593MNk,"7,414",2:17:00
"Woman Entrepreneur | Entrepreneurs Talk | Richa Kar, Founder of Zivame | UpGrad",https://www.youtube.com/watch?v=__lNsEKlRKU,"2,455",1:32
What is UpGrad Learning Week? | Data Science Certification | upGrad,https://www.youtube.com/watch?v=GF3vPaR-tnY,"4,617",2:17
"Importance of Brand Building | Richa Kar, Founder of Zivame | Entrepreneurs Talk | upGrad",https://www.youtube.com/watch?v=Lc_JjizDMwU,"1,480",5:16
"Challenges in Launching a Startup in India | Deep Kalra, Founder, MMT | Entrepreneurs Talk | upGrad",https://www.youtube.com/watch?v=WFag2-d5lDM,175,1:10
Advertising Professional Colvyn Harris on Biggest Learnings in his Career | UpGrad Interviews,https://www.youtube.com/watch?v=MJvZ_QJ5l4I,158,7:15
Digital Marketing Course | Success Story | Sushil Verghese | UpGrad,https://www.youtube.com/watch?v=oPx6jN7_y40,"2,892",2:33
Gaps in Product Management Landscape | Product Management Course | UpGrad,https://www.youtube.com/watch?v=B8OeCMsa-bo,295,2:07
Goal Setting Tips and Building Expertise | Colvyn Harris | Exclusive Interview | UpGrad,https://www.youtube.com/watch?v=Ahkfaseb8Rs,"4,201",5:58
Rajdeep Sardesai on Proud Moments and Taking Tough Decisions | UpGrad Talks,https://www.youtube.com/watch?v=42dHl_CGd2o,225,3:06
Career Building Tips | Advertising Professional Colvyn Harris | UpGrad,https://www.youtube.com/watch?v=6kH6X2k6hug,97,6:32
"Aneesh Reddy, Co-Founder of Capillary Technologies talks to UpGrad | Entrepreneurs Talk",https://www.youtube.com/watch?v=oVjHvdNb-vo,"1,430",12:18
India Today's Journey to Journalism | Rajdeep Sardesai Interview | UpGrad,https://www.youtube.com/watch?v=QZ7jV-0mrns,"56,873",13:30
Best Practices Product Manager Should Follow | Myntra Product Manager | UpGrad,https://www.youtube.com/watch?v=u876lzrX5OY,372,7:06:00
"Product Management By Product Lead, Uber | Product Management | UpGrad",https://www.youtube.com/watch?v=2OcfWgbC2jM,838,4:34:00
Message to the Youth,https://www.youtube.com/watch?v=WrTkIfIYawU,89,3:13
Entrepreneur Speak | Freecharge Founder - Kunal Shah On Entrepreneurship | UpGrad,https://www.youtube.com/watch?v=7EiqdMOAiSY,"4,747",0:22
Product Management Expert Talk | Flipkart Former Chief Product Officer | UpGrad,https://www.youtube.com/watch?v=m9Mz8VZFJLs,"1,419",20:35
Essential Skills Of Android Developer | Developer Advocate Session | UpGrad,https://www.youtube.com/watch?v=uh97hCAHgs4,833,52:53:00
Entrepreneurs Talk | Startup | Thrillophilia Co-Founder Talks On Entrepreneurship | UpGrad,https://www.youtube.com/watch?v=R5NE-_n_W8I,"11,586",9:53
"How To Venture Out Of Comfort Zone | Britannia, FMCG, Vinita Bali Interview | UpGrad",https://www.youtube.com/watch?v=_mz_zDp-IRI,"2,605",47:11:00
"Startups | Entrepreneurs Talk | Founder of Practo, Shashank ND, On Entrepreneurship | UpGrad",https://www.youtube.com/watch?v=u0zEGWJqXWc,"10,130",46:17:00
"Marketing Strategy | Marketing Expert Speak | Head of Corporate Marketing, HCL | UpGrad",https://www.youtube.com/watch?v=CkBtReuSXoc,"1,078",19:20:00
Entrepreneur Speak | Zomato's Co-founder - Pankaj Chaddha | Food Delivery App | UpGrad,https://www.youtube.com/watch?v=AQL1Ln9RujQ,"7,771",34:02:00
Digital Marketing Advice For Young Digital Marketers | Digital Marketing Careers | UpGrad,https://www.youtube.com/watch?v=MQ_miQb1Z9k,494,1:32
Digital Marketing Program | Digital Marketing Industry Testimonial | Course Experience | UpGrad,https://www.youtube.com/watch?v=4xsr_46mGb8,293,1:17:00
"Entrepreneurs Talk | Ambareesh Murty, Pepperfry Founder On Entrepreneurship | Startup | UpGrad",https://www.youtube.com/watch?v=9WSSKx7IxnU,"2,350",15:23
"Entrepreneurs Talk | Raw Pressery, Co-founder On Entrepreneurship - Anuj Rakyan | Startup | UpGrad",https://www.youtube.com/watch?v=Jp_DFHS8bzM,"19,398",17:20
Roles Of A Product Manager | PM Director Of Ola On Product Management | UpGrad,https://www.youtube.com/watch?v=--lIZ4EzmQk,"1,016",1:05:00
Godrej Group Chairperson Interview | Business Journey | Adi Godrej Full Interview | UpGrad,https://www.youtube.com/watch?v=CHSB4Cu1mhc,"10,312",23:44:00
Entrepreneur Speak | Just Dial's Founder - VSS Mani On Entrepremeurship l Startup | UpGrad,https://www.youtube.com/watch?v=5DFWArswEiM,"5,781",6:36
Creative Trainee Program By Viacom 18 | Viacom 18 CEO Talks About Talent In The Country | UpGrad,https://www.youtube.com/watch?v=Bv_Mow6fgx4,"1,428",2:21
"Entrepreneur Speak with Murugavel Janakiraman, Bharat Matrimony | upGrad",https://www.youtube.com/watch?v=0GMSPx8zhtc,"4,350",43:00:00
Entrepreneur Speak | Lenskart Founder - Peyush Bansal On Entrepreneurship | UpGrad,https://www.youtube.com/watch?v=okyNZqwIzLA,"17,261",4:51
Talent And Competition In An Organisation | Marico Chairman Interview | UpGrad,https://www.youtube.com/watch?v=GVdFbqtGLSY,496,1:23:00
"Entrepreneur Speak | Rishi Malhotra, Saavn's Co-founder on Entreprenership | Music App Startup",https://www.youtube.com/watch?v=9va-BDQhKpI,"1,505",39:29:00
Entrepreneur Speak | Inmobi's Founder - Naveen Tiwari | Mobile Advertising Startup | UpGrad,https://www.youtube.com/watch?v=SyjA6fxdvuQ,"10,191",14:48
Entrepreneur Speak | Yourstory's Founder - Shradha Sharma On Entrepreneurship | UpGrad,https://www.youtube.com/watch?v=4FJ7ENtH1E8,"12,251",29:37:00
Talent Gap In Social Sector | Pratham Foundation CEO | UpGrad,https://www.youtube.com/watch?v=4vntqWZ9_Cs,190,2:30:00
Stuck in a Dead-End Job? UpGrad Rescues Your Career - Part 1 | UpGrad Smart learning,https://www.youtube.com/watch?v=SCjWVRLJ9Eo,"36,393",0:31:00
Entrepreneur Speak | Ritesh Agarwal - Oyo Rooms Co-founder On Entrepreneurship | upGrad,https://www.youtube.com/watch?v=aDPxOJv3s74,"13,698",21:13
Entrepreneur Speak | Make My Trip's Co-founder - Deep Kalra | Travel Startup | UpGrad,https://www.youtube.com/watch?v=PaRvvVvFTPc,"1,496",1:14
Entrepreneur Speak on Startups | Quikr Founder - Pranay Chulet On Entrepreneurship | UpGrad,https://www.youtube.com/watch?v=BdkoBK2d51E,"1,370",5:43
Entrepreneur Speak | Ola Cabs Co-founder - Bhavish Aggarwal | Taxi Services Startup | upGrad,https://www.youtube.com/watch?v=bEue9TGMpq8,"76,002",22:12:00
How To Get Out Of Your Comfort Zones | Motivational Interview | Britannia's MD Interview | UpGrad,https://www.youtube.com/watch?v=yO7hhuQ7R2A,"4,005",1:26:00
Entrepreneur Speak | Housing.com Co-founder On Entrepreneurship - Advitiya Sharma | UpGrad,https://www.youtube.com/watch?v=1TgMATSjR8M,"1,916",18:28
Insipirational Talk By Tata Sky MD & CEO | Career Inspirational Video | UpGrad Talk,https://www.youtube.com/watch?v=BNvlqkGskrw,184,2:12
Digital Marketing Sujoy Golan | Inmobi | Interview,https://www.youtube.com/watch?v=v-IHGbFbo_Q,447,13:03:00
Hiring The Right Talent | Recruitment Tips | Bajaj Finserve MD Interview | UpGrad,https://www.youtube.com/watch?v=JikI6tPTH-w,148,1:35
"Journalism Talent in India | Rajdeep Sardesai, India Today Group | UpGrad",https://www.youtube.com/watch?v=WwzfzmmNPZ0,"5,634",1:54
Entrepreneur Speak | Zivame's Founder - Richa Kar On Entrepreneurship | Lingerie Startup | UpGrad,https://www.youtube.com/watch?v=YsXt19RTxcc,"14,244",4:02
Data Science Head from Aureus Analytics With UpGrad | UpGrad Online Programs | upGrad,https://www.youtube.com/watch?v=rv38jNi7W0A,"13,990",4:09
Tata Sky MD & CEO | Career Advice | Career Advice By Expert | UpGrad,https://www.youtube.com/watch?v=BUBltKI3WVY,"1,152",1:36:00
Advices For Aspiring CEO's By Marico's Chairman | Entrepreneur Talk | UpGrad,https://www.youtube.com/watch?v=V9WyvtzJM80,202,1:38
"Talent Gap In the Creative Industry By Creative Guru, O&M talks | Piyush Pandey Interview | UpGrad",https://www.youtube.com/watch?v=ov1mRbSndOQ,184,1:58
Entrepreneur Speak | Indiaproperty's Founder - Ganesh Vasudevan | Property Startup | UpGrad,https://www.youtube.com/watch?v=qD5X0_eI0K4,259,3:19
Importance Of Developing Skill Sets | Tata Sky MD & CEO | UpGrad,https://www.youtube.com/watch?v=XzX_RyicVFE,200,1:40
Coca Cola India Marketing | Marketing Experts India | UpGrad,https://www.youtube.com/watch?v=xSjrt1xtKLU,"1,796",1:44:00
Entrepreneurs Talk | Family Business vs Individual Dreams | UpGrad,https://www.youtube.com/watch?v=cc0Z6xw3iTk,190,1:17
Industry Transitioning Tips By Experts | How To Switch Industry | UpGrad,https://www.youtube.com/watch?v=p-1PQ7Qcz-M,142,1:01
Coca Cola India President On Marketing Challenges | Venkatesh Kini | Upgrad,https://www.youtube.com/watch?v=u3k6U9w6B7c,187,1:16
Coca india President On Role Models | Role Models In Marketing | Upgrad,https://www.youtube.com/watch?v=MCsOOXsN-yQ,231,1:25
Data Analytics In HealthCare Industry | Applications of Data Analytics | UpGrad,https://www.youtube.com/watch?v=lG_ELK6pttA,842,1:10
Entrepreneur Speak with WizIQ Founder - Harman Singh | Entrepreneurship Journey | UpGrad,https://www.youtube.com/watch?v=GxPKl2Xo0c0,357,43:31:00
Entrepreneur Speak With Red Bus Founder - Phanindra Sharma | Entrepreneurship Journey | UpGrad,https://www.youtube.com/watch?v=uZ3iqpyWpZg,"12,298",36:57:00
Entrepreneur Speak With Mu Sigma Founder - Dhiraj Rajaram | upGrad,https://www.youtube.com/watch?v=nb-TQLYF6Y8,"10,053",49:02:00
How Is Technology Changing Businesses | Dabur Vice Chairman On Technology | UpGrad,https://www.youtube.com/watch?v=FdxprNAfNmQ,"1,459",1:44
Entrepreneur Speak With Shopclues Founder - Radhika Aggarwal | upGrad,https://www.youtube.com/watch?v=CckjyAA3MPk,"2,326",41:36:00
Entrepreneur Speak With Grofer's Founder - Albinder Dhindsa | upGrad,https://www.youtube.com/watch?v=Azj92RdIOQs,"6,735",53:50:00
Entrepreneur Speak With Mobikwik Founder - Bipin Preet | upGrad,https://www.youtube.com/watch?v=dlDAXwXbVKk,861,36:08:00
Entrepreneur Speak with Maroosh Food Chain Founder - Ketan Kadam | upGrad,https://www.youtube.com/watch?v=lq8lsepXQ8k,"1,303",18:52
UpGrad Turns 2 | Our Anniversary Song,https://www.youtube.com/watch?v=hDDx71u2PeQ,"1,622",5:35
Mentor Me India's Founder On Social Entrepreneurship | Entrepreneurs Talk | UpGrad,https://www.youtube.com/watch?v=nH15VkzOOp4,568,28:33:00
Puppy Day at UpGrad!,https://www.youtube.com/watch?v=kljpR9HxzB0,"3,901",1:57
Entrepreneurs Talk With Founder Of Delhivery| Sahil Barua | Entrepreneurship Success Story | UpGrad,https://www.youtube.com/watch?v=NUTa2A2_674,"17,268",48:22:00
Entrepreneurs Talk With Co-founder Of Unicommerce | Unicommerce Entrepreneurship Journey | UpGrad,https://www.youtube.com/watch?v=kAu2xoKdS9w,499,34:41:00
"Kunal Bahl, Founder of Snapdeal talks to UpGrad | Entrepreneurs Talk",https://www.youtube.com/watch?v=UTY_DKEXHzw,"1,920",26:35:00
"Dharamveer Singh Chouhan, Founder, ZO Rooms talks to UpGrad | Entrepreneurs Talk",https://www.youtube.com/watch?v=UnhgUHrQeNk,"2,026",26:24:00
Entrepreneurship Certificate Program | Entrepreneurship Program Overview | Upgrad,https://www.youtube.com/watch?v=HxvX0u25oHM,727,0:56
Product Management Certification Program | Product Management Course Demo | upGrad,https://www.youtube.com/watch?v=mevAF4DAPsw,"5,799",3:40
Entrepreneurship Program | Gentclub StartUp | Student Success Story | UpGrad,https://www.youtube.com/watch?v=cIw-7fnyxI8,"1,546",2:04
"Entrepreneurs Talk With The Co-founder Of Freshdesk, Girish Mathrubootham |  Entrepreneurship",https://www.youtube.com/watch?v=6ZRpqD7Xi2o,"7,808",48:58:00
Talk On Technological Advancement | HSBC Head On Technology | Upgrad,https://www.youtube.com/watch?v=aPwTaOGCPX8,301,1:44
"Marketing Strategy Tips | Bhavish Agarwal, Founder & CEO, Ola Cabs | Success Story | upGrad",https://www.youtube.com/watch?v=8Z4Utjhp5yw,"1,335",0:50
PGP Data Analytics | PG Diploma Information Video | upGrad & IIITB,https://www.youtube.com/watch?v=4tOMQ8QT_OM,"23,862",3:54
UpGrad Learning Week - Feb 13 - Feb 19 | UpGrad Online Programs | upGrad,https://www.youtube.com/watch?v=F7ZWrhA5nfo,"4,099",1:45
"Tips on Life Management While Starting up | Startup Ki Baat, Ronnie Ke Saath | upGrad",https://www.youtube.com/watch?v=yIT4njMzEXM,"5,600",7:37
"How To Manage A Startup Team | Startup Ki Baat, Ronnie Ke Saath | UpGrad",https://www.youtube.com/watch?v=Ys5U2krzRD4,"15,731",8:01
Top 10 Skills Of A Product Manager | Product Management | UpGrad,https://www.youtube.com/watch?v=n530l09t8zY,"223,866",6:51
Digital Marketing Program | Isha Ostwal | Success Story | UpGrad,https://www.youtube.com/watch?v=RMIsMEJk3N0,"3,291",3:34
"Advantages Of India's Growth For Startup | Startup Ki Baat, Ronnie Ke Saath | Entrepreneurs | UpGrad",https://www.youtube.com/watch?v=JTOEpq-xUY8,"8,105",8:39
Digital Marketing Course | MICA | PGDM Digital Marketing & Communication | UpGrad #upgradnow,https://www.youtube.com/watch?v=b3ak3ZZugxg,"72,041",3:24
"Startup Funding Tips | Bhavish Agarwal, Founder of Cabs | Entrepreneurs Talk | upGrad",https://www.youtube.com/watch?v=B6qG5pqLFdw,449,0:50
Startup Challenges | Tips To Overcome Personal Challenges To Startup | Ronnie Screwvala | UpGrad,https://www.youtube.com/watch?v=8B9CMETkKAY,"11,694",7:32
UpGrad Learning Week 13th-19th Feb - 30 sec,https://www.youtube.com/watch?v=SXuRhOgzxXk,"46,692",0:31
Product Management Talk | Gaurav Joshi and Ravijot Chugh | UpGrad,https://www.youtube.com/watch?v=F1d0zsWC5no,838,48:39:00
UpGrad Learning Week | Feb 13-19 | Online Programs UpGrad,https://www.youtube.com/watch?v=aXq9U_QOuWo,"2,344",0:45
How To Deal With Competition | Founders of ShopClues Interview | UpGrad Talk | upGrad,https://www.youtube.com/watch?v=9n_0iSKuyFk,352,1:35
Product Management Program | Roehit Reddy | Student Success Story | UpGrad,https://www.youtube.com/watch?v=Y7-L3XmvXqs,"8,460",3:02
Entrepreneurs Talk | Experience Of Starting Up By Co-Founder Of Pepperfry | UpGrad Talk,https://www.youtube.com/watch?v=67VikcFlELE,"1,693",3:49
"How To Get The Right Startup Idea | Start Up Ki Baat, Ronnie Ke Saath | upGrad",https://www.youtube.com/watch?v=meODj2BO7EY,"13,322",7:20
"How To Scale your Startup With Expert | Startup Tips | Startup Ki Baat, Ronnie Ke Saath | UpGrad",https://www.youtube.com/watch?v=dsX-FeCwVww,"8,136",7:35
Product Management Course | Program Introduction | upGrad,https://www.youtube.com/watch?v=ZL4gohEX4qU,759,2:55
"Startup Ideas Generation | Bhavish Agarwal, Founder of Ola Cabs | Entrepreneurs Talk | UpGrad",https://www.youtube.com/watch?v=WS_He6alEN8,"7,876",1:51
Young Generation of Journalists and Success Mantras | Rajdeep Sardesai | UpGrad,https://www.youtube.com/watch?v=33LfoOaAXh8,524,5:18
5 Qualities Of A Great Product Manager | Product Manager Qualities | Expert Talk | UpGrad,https://www.youtube.com/watch?v=qPeTv6HZ_fs,596,6:24
Product Management | Role Of A Product Manager | Expert Talk | UpGrad,https://www.youtube.com/watch?v=yfzFhbQJQSk,"2,155",3:31
"Pain Points In The Startups For Grocery Segments | Albinder Dhindsa, Grofers | UpGrad",https://www.youtube.com/watch?v=FhfHmjbLth0,"54,888",5:06
"How To Build A Career In Product Management? | Product Expert, Practo | UpGrad",https://www.youtube.com/watch?v=bZm4mcEgAE8,860,0:48
Voices that Impact | Launch Trailer | upGrad Talks | upGrad,https://www.youtube.com/watch?v=Q69xWVTK_Og,"16,666",1:17
Product Management Symposium | Building Winning Products in Emerging Markets | upGrad,https://www.youtube.com/watch?v=mszHsnPGyhU,"1,292",117:58:00
"Creating Customer Experience | OYO Rooms Founder, Ritesh Aggarwal | UpGrad Talk | upGrad",https://www.youtube.com/watch?v=HHJf4h0mMqI,"2,508",3:12
"Marketing Expert Interview | Sangeeta Pendurkar, MD Kellog's, FMCG | UpGrad Talks | upGrad",https://www.youtube.com/watch?v=YdqT_QEjfxE,480,28:16:00
"How To Build Your Brand | Marico Brand Chairman, Harsh Mariwala | UpGrad",https://www.youtube.com/watch?v=5HS2URa9KvY,"7,923",33:41:00
"Product Portfolio Strategies of Dabur | Amit Burman, Vice Chairman, Dabur | UpGrad Talks | upGrad",https://www.youtube.com/watch?v=OSRMmJdtYKA,"1,200",28:10:00
Product Management Mini-Conclave | Demystifying Product Management | upGrad,https://www.youtube.com/watch?v=YJiF2DEoAiY,"1,090",96:00:00
Android Development Industry Speak | Importance Of Continuous Learning | Wordspeak UpGrad,https://www.youtube.com/watch?v=CGk74qexYns,375,36:44:00
How Does Uber Uses Data Analytics | Demand Positioning & Segmentation | Success Story | UpGrad,https://www.youtube.com/watch?v=O76A0FIFdqs,"54,361",7:22
Entrepreneurship Program | Campus Connect Startup | Student Success Story | upGrad,https://www.youtube.com/watch?v=FAXF1IgskaI,"3,030",2:53
Product Management Webinar | How to Build Winning Products in India | UpGrad,https://www.youtube.com/watch?v=7d9aR2CiCrk,501,54:33:00
Best Product Management Practices in the E-commerce Landscape | Product Management | UpGrad,https://www.youtube.com/watch?v=fHZi4dDPTvA,"1,996",33:45:00
"Android Development Industry Speak | Anand Jain, CleverTap Co-founder & CTO | Wordspeak | UpGrad",https://www.youtube.com/watch?v=2rV5gTghvDA,484,21:43
Happy Father's Day | UpGrad,https://www.youtube.com/watch?v=yYjXZvXCauo,730,2:43
Evolution of Journalism and Digital Media | Rajdeep Sardesai | UpGrad,https://www.youtube.com/watch?v=zDGRMsEfHVQ,"10,409",4:50
Digital Marketing Industry Speak | Careers In Digital Marketing | UpGrad,https://www.youtube.com/watch?v=0dSt3hCNkvk,"1,207",13:11
Importance of ESOPs for Hiring | Zivame's Entrepreneur With UpGrad | UpGrad,https://www.youtube.com/watch?v=08bCxbg8es4,325,2:33
Online Entrepreneurship Course | Student Success Story | UpGrad,https://www.youtube.com/watch?v=0DYDfA04mDA,"2,734",2:47
Rajdeep Sardesai On The Importance Of Continuous Learning In Life | Motivation For Success | UpGrad,https://www.youtube.com/watch?v=KxAVOn_jOeU,162,0:59:00
Career Opportunities in India | Career Motivation By Bajaj Finserve MD | UpGrad,https://www.youtube.com/watch?v=AcLWbco01qY,"1,967",1:52:00
Education In India | Critique On Indian Education System | UpGrad Talk,https://www.youtube.com/watch?v=B-SiFdn0GAk,847,1:30:00
How To Maintain Work-Life Balance | Work-Life Balance Tips | UpGrad,https://www.youtube.com/watch?v=Q3rdLN7sWx8,191,1:28
Education System In India | Current Learning Modules | UpGrad,https://www.youtube.com/watch?v=oCW6Le02qf8,685,1:28:00
"Evolution Of Broadcast Media | Rajdeep Sardesai, India Today Group | UpGrad",https://www.youtube.com/watch?v=AZPTmrPzZZU,298,2:07:00
Student MeetUp at Mumbai | StartUp with UpGrad,https://www.youtube.com/watch?v=EGh-xufmHgQ,"3,079",37:12:00
Influence Of Role Models | Importance Of Role Models | UpGrad Talk,https://www.youtube.com/watch?v=IZ1hB_occfE,244,1:22
India's Top Entrepreneurs share their take on Failure | UpGrad Talks,https://www.youtube.com/watch?v=X-0-UW53sZI,"5,469",1:47
Working Experience At MNCs | JP Morgan India CEO Interview| UpGrad,https://www.youtube.com/watch?v=6ugasfm2igc,336,2:18:00
Entrepreneurship Program | ThinQbate Startup | Student Success Story | UpGrad,https://www.youtube.com/watch?v=d8Hy7ZXE2ko,"1,696",2:32
Changes In The Education System | Education System In India | CEO of JP Morgan | UpGrad,https://www.youtube.com/watch?v=LCP9DJj4bn8,"1,596",2:12:00
How To Face Challenges in Career | Dabur Vice Chairman | Career Challenges | UpGrad,https://www.youtube.com/watch?v=46FwsSUjApA,96,2:15:00
Piyush Pandey Shares His Views On Online Education | Success Tips For Students | UpGrad,https://www.youtube.com/watch?v=xh7Gf7Ia-84,110,1:12:00
Benefits Of Continuous Education | Mahindra Training Program | Mahindra CEO Interview | UpGrad,https://www.youtube.com/watch?v=EeMU81xnE50,170,1:39:00
Rajdeep Sardesai On Advantages Of Online Education | Benefits Of Online Learning | UpGrad,https://www.youtube.com/watch?v=WxvMJ8TJmek,533,1:22
Challenges In Marketing Industry | Challenges & Technologies In Marketing By Intel Corp. MD | UpGrad,https://www.youtube.com/watch?v=Cn7CW3VXt7g,223,7:50
Media and Entertainment Industry Landscape By CEO Of Viacom 18 | UpGrad,https://www.youtube.com/watch?v=7j1j7UnzOtA,"1,724",9:25
"Journalism Career Journey Of Rajdeep Sardesai, News Anchor & Consulting Editor, India Today | UpGrad",https://www.youtube.com/watch?v=S2Gb_LdTFv4,"1,417",37:30:00
"Rajeev Chandrasekhar, Founder, Chairman and CEO - Jupiter Capital | Full Interview  | UpGrad",https://www.youtube.com/watch?v=Mowpvqwai98,"7,952",4:40
Online Learning & Development | Mahindra & Mahindra CEO On Online Education | UpGrad,https://www.youtube.com/watch?v=vFtBSjl2z40,127,1:32
Madison World's Founder On Career Growth And Education | Madison World Advertising Agency | UpGrad,https://www.youtube.com/watch?v=CwhP7DdsjZo,"1,177",6:56
"How To Improve Social Sector In India | Madhav Chavan, Pratham Foundation | UpGrad",https://www.youtube.com/watch?v=KBqUFzDeTbM,"2,433",7:21
"Career Building Blocks By Bajaj Finserve MD, Sanjiv Bajaj | Career Mistakes To Avoid | UpGrad",https://www.youtube.com/watch?v=8B4G9848CAs,"30,212",9:52
Mannequin Challenge at UpGrad,https://www.youtube.com/watch?v=RUt2_gQGdhA,"10,219",1:28
Best Entrepreneurship Advices By Fortis Healthcare Vice-Chairman | Career Advices For Youth | UpGrad,https://www.youtube.com/watch?v=W_GyPUCeXi4,"2,958",6:07
Build A Successful Career | Motivational Interview By Britannia's MD | UpGrad,https://www.youtube.com/watch?v=JINrsOEjGjQ,"2,376",23:10
Best Marketing Advices By Successful Marketers | Career Transitioning Tips | UpGrad,https://www.youtube.com/watch?v=TEjp8pyAM2U,231,4:16
"Investment Banking Careers,Technologies and Challenges | Investment Bankers India | UpGrad",https://www.youtube.com/watch?v=C9r2plGzlXY,"3,889",9:21
Importance Of Online Education | Interview On Education System India | UpGrad,https://www.youtube.com/watch?v=eWdrC_CQEWI,"6,236",15:44
"Career Opportinities In India | Harit Nagpal, Tata Sky MD & CEO On Careers And Skillset | UpGrad",https://www.youtube.com/watch?v=JbNyXkwHuJ4,"2,131",21:15
"Coca Cola India Brand Journey | Venkatesh Kini, Coca Cola India President Full Interview | UpGrad",https://www.youtube.com/watch?v=Rr8nZXWxYIM,"11,150",10:26
"Leadership Lessons  and Challenges By JP Morgan India CEO, Kalpana Morparia | UpGrad",https://www.youtube.com/watch?v=RB5rHX1qC5I,"13,949",27:27:00
"Skill Set Required In Data Analytics | Chairperson, Spatial Access On Data Access | UpGrad",https://www.youtube.com/watch?v=esPAl_q2f3g,191,1:49
"Brand Building And Data Analytics By Dabur Vice-Chairman, Amit Burman | Full Interview | UpGrad",https://www.youtube.com/watch?v=TGYRI_-dQGc,"1,436",4:07
Importance Of Developing Skill Sets By Expert | Skillset Development Tips | UpGrad Talk,https://www.youtube.com/watch?v=SCNAtsd2wmg,224,1:02
New Career Opportunities In India | Career Experts India | UpGrad,https://www.youtube.com/watch?v=QwTu9m9I7rU,73,1:28
India's top CEOs talk about how Data Analytics is the future | UpGrad,https://www.youtube.com/watch?v=t1Q8dpU6RCo,364,1:55
How To Achieve Success In Career | Career Building Tips By Author Ravi Subramanian | UpGrad,https://www.youtube.com/watch?v=fv2eVpFBUsY,651,2:02
Different Career Paths To Success In Education | Author Ravi Subramanian On Career Paths | UpGrad,https://www.youtube.com/watch?v=rIp0XYNfyjA,195,1:23
Data Anlaytics Landscape | Madison World's Founder On Growth Of Data Analytics |  | UpGrad,https://www.youtube.com/watch?v=pC5-6wI_Eo4,121,1:45
"Neera Nundy, Co-Founder, Dasra | Full Interview | UpGrad",https://www.youtube.com/watch?v=2CQu3SgcMbo,399,8:55
Career Opportunities And Self Development Tips | Career Experts India | UpGrad,https://www.youtube.com/watch?v=uck2zP56Dh0,374,20:27
How To Maintain Work-Life Balance & Skillsets | Career Balance Tips | UpGrad,https://www.youtube.com/watch?v=qjxxVyBeuOE,"3,058",8:19
Success Story Of The Incredible Banker | Author Ravi Subramanian Full Interview | UpGrad,https://www.youtube.com/watch?v=ByvsiesX5HQ,"5,588",18:28
Mahindra & Mahindra Success Story | M&M Executive Director On Importance Of Vision | UpGrad,https://www.youtube.com/watch?v=-9Dn-N6GZsY,"1,776",6:51
Role of Data Analysis | Data Analytics By Dabur Vice Chairman | UpGrad,https://www.youtube.com/watch?v=411ge048tPc,281,1:29
Challenges in Scaling Up | Entrepreneurs Meet Up,https://www.youtube.com/watch?v=AxOnh8CXlsI,"1,359",125:25:00
Supply Demand Gap In Data Analytics| India's Top CEOs On Challenges In Data Analytics | UpGrad,https://www.youtube.com/watch?v=ymSqf2Sr-oU,371,2:10
Tips for Self Development | Why Is Self Development Important | Upgrad,https://www.youtube.com/watch?v=DVvrkL_LMCY,340,1:20:00
Students Learning Experience With UpGrad | Student Success Story | UpGrad,https://www.youtube.com/watch?v=nCYV3USywQo,"1,704",1:58:00
India's top CEOs Talk About Future In Data Analytics | Growth In Data Analytics | UpGrad,https://www.youtube.com/watch?v=69-OXmn5Jm4,925,1:55:00
Career Transformation Through Online Education | Bajaj Finserve MD On Online Education | UpGrad,https://www.youtube.com/watch?v=5biAOn6Cgm8,163,1:53:00
India's top CEOs On The Importance Of Continuous Learning & Online Education | UpGrad,https://www.youtube.com/watch?v=xU0Xlw8AtYE,197,2:39:00
Importance Of Education | Significance Of Continuous Education | UpGrad,https://www.youtube.com/watch?v=-digkpWv6w4,295,0:57
Marketing Strategies and Mistakes at Ola Cabs | Entrepreneurship Journey Of Ola Cabs | UpGrad,https://www.youtube.com/watch?v=5vGQSh44QUA,"3,179",1:38
StartUp with UpGrad | UpGrad Entrepreneurship Program,https://www.youtube.com/watch?v=RfsiFKWPOos,"28,909",2:03:00
